ID,Prediction_baseline,BaselineRank,Prediction_experiment,ExperimentRank,RankShift
457302,0.40121054013018,118930,0.4508976966582398,115558,3372
412957,0.424277831760082,116159,0.4757131894814819,112788,3371
256705,0.675109372170852,90611,0.7356550641035817,87240,3371
484949,0.732692502210966,85411,0.7955851780986041,82040,3371
84739,0.584503896750121,99266,0.640163510474326,95895,3371
95094,0.55556117328461,102137,0.6124296865168158,98767,3370
340929,0.45837545747738,112260,0.5115823460250695,108890,3370
322256,0.491255242566865,108657,0.5471155063918596,105288,3369
415466,0.675981262148532,90516,0.7366203361861416,87147,3369
461370,0.726185302242837,85974,0.7887881920296014,82605,3369
82940,0.518904757843262,105765,0.5760200816503545,102396,3369
80754,0.705504779128888,87783,0.7676304106785478,84415,3368
84986,0.615995070692957,96314,0.6703292348768917,92947,3367
410344,0.757252407486018,83367,0.8199194990819708,80000,3367
458943,0.511423179537662,106545,0.5677379798457743,103179,3366
339242,0.522596942748338,105397,0.579521496998307,102031,3366
312665,0.515426193891379,106134,0.5719736255214768,102768,3366
98168,0.417870441499498,116948,0.4684925089733439,113582,3366
252682,0.754896480177,83545,0.8180074328648512,80180,3365
62205,0.798269624062785,80020,0.8601618541328113,76655,3365
436382,0.529155782509031,104761,0.5857280153269286,101396,3365
496675,0.719206848648245,86554,0.7817082547476271,83189,3365
156273,0.703885651961974,87910,0.7662361792698476,84546,3364
401799,0.561819813114745,101498,0.6186069539481621,98134,3364
342681,0.657532743145911,92396,0.7150372877784987,89032,3364
44192,0.600238502261772,97787,0.6543905399277277,94423,3364
156885,0.591010117150153,98654,0.6460292841188654,95290,3364
10000,0.736749002168809,85069,0.7995061765579402,81705,3364
135356,0.592962232209233,98466,0.6480384865130748,95103,3363
34514,0.609260083736035,96960,0.6633058814305275,93597,3363
94655,0.757531358371221,83339,0.8202034985094566,79976,3363
494777,0.659424457047102,92225,0.71703583710592,88863,3362
346227,0.502281159901332,107486,0.5584846647616789,104124,3362
137430,0.730499873375595,85591,0.7935464506645888,82229,3362
204265,0.623094094395934,95689,0.6777281574728153,92327,3362
175340,0.489333594018502,108853,0.545089914867916,105492,3361
190688,0.55798636905383,101883,0.6149083889918847,98522,3361
126347,0.756744301353898,83401,0.819521879677006,80041,3360
143580,0.488450647087039,108952,0.5440883115425345,105592,3360
71477,0.768399509678387,82460,0.830322243665661,79100,3360
233029,0.753017107966779,83706,0.8159038228506795,80347,3359
290356,0.468928435327122,111110,0.5227802701265896,107751,3359
468538,0.697788360330538,88479,0.7597503498722494,85121,3358
499221,0.601715925004722,97655,0.6555598669868515,94298,3357
308213,0.431607979440388,115350,0.4830041832868724,111993,3357
19198,0.440466110166079,114294,0.4926671718998677,110937,3357
132332,0.57011747411825,100674,0.6266059355531639,97317,3357
65443,0.492019476567736,108567,0.5478033590437413,105210,3357
141160,0.741786699787382,84665,0.8046719849315097,81309,3356
360903,0.678470683021734,90260,0.7390938173875584,86904,3356
221891,0.44227141050032,114107,0.4944328423217854,110751,3356
330641,0.510825679227323,106613,0.5670134099858292,103257,3356
455960,0.669523210211407,91181,0.7287678487191154,87825,3356
343862,0.603101592637596,97528,0.6569347661194755,94173,3355
255608,0.417418561801573,117009,0.4678919019437854,113654,3355
340429,0.659095121552399,92252,0.7166905847858424,88898,3354
335353,0.777155291324919,81777,0.8385953260518284,78423,3354
397989,0.539311840271607,103759,0.5955355662522207,100405,3354
448707,0.671869938408589,90946,0.7313807277732565,87592,3354
353382,0.409140687062303,117974,0.4592648046321041,114620,3354
235329,0.427318508224667,115804,0.4787172824301686,112450,3354
1288,0.463555608579779,111689,0.5171445481866835,108336,3353
253091,0.709730010849226,87423,0.7715118002456313,84071,3352
454981,0.74630520842307,84294,0.808874701865979,80942,3352
78828,0.68807917700062,89318,0.7497665523914256,85966,3352
291256,0.4101717108527,117855,0.460379166728435,114503,3352
455694,0.600623987908778,97747,0.6545880597677426,94396,3351
298064,0.716774021597568,86777,0.7790154446917598,83426,3351
154031,0.628093878059954,95252,0.6823344733672962,91902,3350
285584,0.717808974074973,86686,0.7799696488320816,83337,3349
100185,0.415862242280908,117159,0.4664714054986505,113810,3349
114842,0.669898925440743,91142,0.7290997297493955,87793,3349
44848,0.68299164892876,89791,0.7446668492598024,86443,3348
270794,0.53889818156785,103794,0.5951350104821088,100446,3348
235522,0.441013984546632,114233,0.4931178505312086,110885,3348
260576,0.622098291920332,95761,0.676779490102893,92413,3348
318967,0.397970450971687,119353,0.4468577317526325,116006,3347
485736,0.782447072829081,81331,0.8437647195818055,77984,3347
173402,0.453903679524448,112758,0.50648137565784,109411,3347
470947,0.407429455445258,118156,0.4577999107284614,114809,3347
22243,0.666736999966746,91507,0.7250016011267213,88160,3347
295805,0.578058303476444,99900,0.6341019756982713,96554,3346
102449,0.79537857936762,80262,0.8569890012492266,76916,3346
192752,0.647438355523105,93346,0.7041576344022488,90000,3346
398771,0.615266305387624,96366,0.6695723420603311,93020,3346
217239,0.409163737391162,117971,0.4592353823241936,114625,3346
76396,0.450988439393926,113105,0.503441425266795,109760,3345
279216,0.457261328106466,112393,0.5099736230791005,109048,3345
59736,0.541030461397395,103576,0.597187064921149,100231,3345
125629,0.512106004980207,106470,0.5682333223391205,103125,3345
144460,0.513929744742286,106315,0.5700103448182924,102970,3345
491883,0.517699811469573,105906,0.5743223948328252,102561,3345
477114,0.528539577246522,104821,0.5850481166838714,101476,3345
226864,0.75071773590779,83903,0.8133858273901212,80559,3344
158171,0.785602934607879,81069,0.8472480684448825,77725,3344
259016,0.592192064298771,98530,0.6471060927104301,95186,3344
279369,0.422362820554764,116377,0.4734987328160654,113034,3343
102659,0.676718090028055,90449,0.7370575320523252,87106,3343
230467,0.755715461278781,83488,0.8184449261164274,80145,3343
162938,0.732359586771661,85439,0.7949352672439547,82097,3342
97034,0.76529521288605,82736,0.827074348591806,79394,3342
127761,0.424394668303675,116143,0.4755373659753598,112801,3342
146985,0.45885527838566,112206,0.5117869620299418,108864,3342
58961,0.442064134516887,114133,0.4939957536043258,110791,3342
79269,0.488032806535266,109000,0.5434154110118232,105659,3341
451964,0.78536212630056,81089,0.846892226038543,77748,3341
4121,0.567920077039446,100914,0.6241254851717367,97574,3340
77748,0.4218230541656,116460,0.4727720053769733,113121,3339
143228,0.483332208846273,109505,0.5382440191411065,106166,3339
123295,0.70311617567696,87983,0.765281104753745,84644,3339
461884,0.778393701226564,81669,0.8397198201667256,78331,3338
464143,0.449847211071067,113237,0.5021633754468229,109899,3338
180028,0.588791324410813,98863,0.6439101320931594,95525,3338
419020,0.461333183121597,111945,0.5143326642924254,108607,3338
457082,0.583280132309754,99379,0.638727055323106,96041,3338
34645,0.446618610203174,113602,0.4986752381008198,110265,3337
223325,0.436850293533557,114720,0.4885021409941082,111383,3337
56216,0.56960495631182,100739,0.6257892985773723,97403,3336
57449,0.543789150129141,103309,0.5997667799288318,99973,3336
155075,0.521948038061473,105462,0.5786031039545338,102126,3336
214890,0.441447179641642,114192,0.4933631078416909,110856,3336
68362,0.694405299382237,88776,0.756027698380746,85440,3336
443167,0.524435444210627,105230,0.5808614668860586,101895,3335
194242,0.719748877849202,86508,0.7818356653246008,83173,3335
114116,0.700542682269653,88219,0.7625348983891379,84884,3335
9021,0.547355587555761,102973,0.6033179156884385,99638,3335
321682,0.518567920317791,105804,0.5752529384680639,102469,3335
232284,0.645067674230954,93592,0.7009329227394623,90257,3335
49980,0.425883384973126,115978,0.4770952704529745,112643,3335
262218,0.612188274911843,96679,0.6663098062613341,93345,3334
77812,0.477947074049549,110108,0.5325123295541925,106774,3334
387581,0.458865008997185,112205,0.5117299867845387,108871,3334
78568,0.776970283737773,81796,0.8382039721279493,78462,3334
290262,0.774628511973344,82006,0.8357378932992177,78672,3334
207367,0.608320088517259,97041,0.6620478269780967,93708,3333
111909,0.636697344592133,94414,0.6920992306709708,91081,3333
208907,0.679428597631999,90161,0.7399721487484069,86829,3332
148272,0.423532839432638,116250,0.4745971637333154,112918,3332
307491,0.486378725161923,109176,0.5416197995371694,105844,3332
142090,0.6457945023965,93521,0.7019219140233959,90189,3332
372947,0.706290949076991,87701,0.7680864232580868,84369,3332
114156,0.464078839576664,111636,0.5174076207075449,108305,3331
3762,0.395185841230782,119674,0.4435942426709574,116343,3331
463252,0.529460019384558,104729,0.5857181624054079,101398,3331
33668,0.653663997398787,92765,0.7105311081866575,89434,3331
249042,0.518535797560981,105809,0.5751556929132695,102479,3330
384390,0.548151335200208,102898,0.6040927120843894,99568,3330
214400,0.733279398230303,85372,0.7955502586583577,82043,3329
127211,0.614834192608945,96401,0.6689986424782329,93072,3329
321800,0.600305650337721,97781,0.6540441564860913,94452,3329
120037,0.639332089555622,94136,0.6949934012176564,90807,3329
102000,0.402241357687048,118824,0.4513810404186287,115495,3329
292282,0.486976296673857,109123,0.54209608878456,105794,3329
322213,0.438002066148927,114579,0.4896755107406265,111250,3329
394229,0.769019365454792,82411,0.8305275070688467,79083,3328
13947,0.422960153805847,116314,0.4740215655580043,112987,3327
326194,0.766050189429365,82666,0.8277799007799233,79339,3327
310976,0.737950379781218,84960,0.8005027608739291,81633,3327
205263,0.679581360342428,90144,0.7400836483933677,86817,3327
306999,0.609869990873008,96896,0.6635675655175206,93569,3327
199981,0.689874206674782,89153,0.751374173238356,85827,3326
184351,0.576604520150219,100057,0.632305658908157,96731,3326
462061,0.625678213133437,95469,0.6795998987221751,92144,3325
175270,0.609166567814952,96968,0.6629417974102997,93643,3325
281992,0.394207386185096,119773,0.4429018763174607,116448,3325
7354,0.525891928160573,105082,0.5821624596669633,101757,3325
53937,0.736092493611277,85135,0.7984334882103654,81810,3325
405383,0.554715130245384,102217,0.6111467140667625,98892,3325
473296,0.633772964175515,94706,0.6883983088819904,91382,3324
454370,0.410472136306626,117819,0.4604786893099437,114495,3324
89608,0.397382487294675,119410,0.4460626068662346,116086,3324
383428,0.79641161619664,80174,0.8579254018838129,76851,3323
262567,0.749747652431279,83988,0.8123849908533484,80666,3322
385170,0.520595367875321,105590,0.5772869198779831,102268,3322
432848,0.667403702234168,91427,0.7255546841182227,88105,3322
412061,0.651891600803276,92944,0.7085076611083749,89622,3322
243815,0.424523932226007,116127,0.4754831090769076,112806,3321
150565,0.402085502832492,118839,0.451194610771559,115518,3321
119605,0.55549264112302,102142,0.6118452812456807,98821,3321
303650,0.598579380757261,97948,0.6525426591166207,94627,3321
330266,0.73784100490941,84971,0.8003110778499133,81650,3321
111315,0.485728768405753,109255,0.5407200438604886,105934,3321
267330,0.433069003852486,115191,0.4841463950808815,111870,3321
177597,0.415204508565385,117246,0.4655601694975864,113925,3321
331703,0.395675061568655,119611,0.4441180475117504,116290,3321
388833,0.608533994893372,97027,0.6620711927695219,93706,3321
292254,0.455279871313437,112604,0.5077728298344599,109284,3320
235459,0.698264464772934,88425,0.7599239084713021,85105,3320
497163,0.668861168252765,91253,0.7274923616432497,87933,3320
109454,0.617708120958669,96150,0.6716225924406296,92831,3319
188137,0.734278712916774,85291,0.7963935791870385,81972,3319
212271,0.542266301755678,103486,0.597765161235503,100167,3319
490317,0.488834139569036,108911,0.544087460079321,105593,3318
470718,0.645533764414459,93547,0.701265917525281,90229,3318
347641,0.673604812650442,90765,0.7332466222520221,87447,3318
421959,0.6745418503411,90663,0.73442501488935,87346,3317
355164,0.519692830986612,105693,0.5762378854505364,102376,3317
11557,0.609673534508023,96917,0.6632926122167545,93600,3317
103584,0.673329269282639,90797,0.7328185920272725,87480,3317
69065,0.657021672887425,92453,0.7138352625911549,89136,3317
445488,0.658774523931572,92280,0.7158766290172277,88963,3317
255395,0.71864791619726,86612,0.780474486003498,83296,3316
336923,0.651761394740987,92955,0.7083495820494338,89639,3316
312624,0.662962415072663,91896,0.7199097451413938,88580,3316
360417,0.620851119562549,95872,0.6748672942087516,92556,3316
462868,0.541230567121463,103562,0.5970876710025815,100247,3315
229515,0.5828749070297,99421,0.6381630378887266,96106,3315
347164,0.717729827648103,86691,0.7795515154304272,83376,3315
410338,0.614731946668298,96414,0.6687947931467468,93100,3314
389510,0.49496364553313,108238,0.5507206263148037,104924,3314
223803,0.550284712048027,102672,0.6063419998344611,99359,3313
121748,0.424615774022132,116117,0.4754894467665203,112804,3313
10319,0.688985859563892,89235,0.750206206131584,85923,3312
187945,0.691273613952283,89031,0.7526502769569208,85720,3311
475951,0.401914896997926,118863,0.4509304475653354,115552,3311
367471,0.701408023700138,88148,0.7630465686910957,84837,3311
256893,0.421069663230675,116556,0.4714853598355775,113246,3310
352751,0.519642481349123,105697,0.5761204559937113,102387,3310
91157,0.534393771658454,104254,0.5902266436743263,100945,3309
204669,0.778964616679042,81627,0.8399341833425662,78318,3309
425681,0.783010712644614,81288,0.8438102659913036,77979,3309
486523,0.578130891153123,99892,0.6337886812114054,96583,3309
356858,0.591706744641023,98590,0.6461494432244402,95281,3309
399254,0.420722159554457,116596,0.4710675655436809,113288,3308
15444,0.404252444035742,118585,0.4534609858617987,115277,3308
220487,0.515286882134268,106153,0.5712007392824223,102845,3308
439917,0.629159237998709,95141,0.6831202699583845,91834,3307
224687,0.45698824897639,112417,0.5093953964661927,109110,3307
83850,0.603034616351914,97540,0.6561981231523003,94234,3306
416096,0.662056227620534,91985,0.7190583642961191,88679,3306
497936,0.491086128754365,108677,0.5463695701579974,105371,3306
278443,0.551667883223869,102538,0.6076240998393296,99232,3306
250374,0.583075024123115,99398,0.6383041917109372,96092,3306
319246,0.444210427560243,113902,0.495736681294181,110597,3305
84557,0.659481650784046,92218,0.71650544817094,88913,3305
481258,0.742598508762671,84610,0.8047097670948995,81305,3305
319945,0.433887360749592,115092,0.4849039882216597,111788,3304
467772,0.414535814293998,117317,0.4648624814647251,114013,3304
82362,0.56788991845381,100920,0.6237242659520015,97616,3304
169510,0.48786579590124,109024,0.542850887256556,105720,3304
247518,0.491211575063419,108661,0.5464683497332216,105357,3304
257154,0.602440680691645,97595,0.6556478744128783,94292,3303
69290,0.495399522721802,108187,0.5509668410200171,104884,3303
405529,0.501209193873198,107601,0.5568184693784552,104298,3303
93022,0.620209236665575,95927,0.6740207738934089,92624,3303
466698,0.780220586274563,81516,0.8410866114357551,78214,3302
77399,0.445335203210309,113774,0.4968203658956187,110472,3302
295331,0.647557406451142,93334,0.7037836734178939,90032,3302
427614,0.509975869667009,106703,0.5657282516285506,103401,3302
212336,0.412991893499375,117492,0.4631318006909167,114191,3301
55201,0.649557103502009,93142,0.7060126864274427,89841,3301
401782,0.50621324963702,107084,0.5617270838065852,103783,3301
461313,0.681810930834329,89915,0.7424985802880102,86615,3300
19380,0.768336315887697,82470,0.829575444739808,79170,3300
337372,0.416848399330204,117068,0.4669055923098989,113768,3300
284477,0.66489787540401,91717,0.7220014799809552,88417,3300
354894,0.683526559278393,89754,0.7444865703167527,86454,3300
50343,0.699755694280566,88291,0.7611737514369058,84991,3300
336881,0.654346774919449,92707,0.7108929889007332,89407,3300
105765,0.482969414704144,109541,0.5376221013356117,106242,3299
487995,0.512772069469463,106428,0.5682179942744356,103129,3299
460039,0.527473589812608,104941,0.5833747139262473,101642,3299
224927,0.64818510141518,93278,0.7043642353670944,89980,3298
165950,0.764297742449669,82800,0.825779142193311,79502,3298
184491,0.710325225434055,87367,0.7715287903729567,84069,3298
274188,0.768219236846367,82478,0.8294496024663462,79181,3297
158954,0.583179709308268,99392,0.6382831197138124,96095,3297
454332,0.780338582254738,81506,0.8411781265703789,78209,3297
386587,0.395226652902894,119671,0.4433328858617761,116374,3297
322136,0.419840291335999,116706,0.4699890276532131,113409,3297
60543,0.621817316474037,95780,0.6759438939412251,92483,3297
251761,0.533443930411015,104351,0.5891139731078407,101055,3296
385465,0.469494035533428,111041,0.5228370218622322,107745,3296
358118,0.695351930065927,88685,0.7566717079306745,85389,3296
58688,0.684990914998083,89596,0.7463470005568632,86300,3296
347435,0.622095541234955,95763,0.6761484044888341,92467,3296
189748,0.399945145329622,119094,0.4487712707498504,115798,3296
135849,0.653512623018351,92781,0.7100024309034128,89486,3295
493639,0.666124186138636,91576,0.7236240442238479,88281,3295
41206,0.546203416426154,103081,0.601792424054585,99786,3295
329829,0.407224691511004,118175,0.4571792112968028,114881,3294
440616,0.511347712119516,106552,0.5669983387175841,103259,3293
469612,0.526063277667506,105066,0.5819490029499352,101773,3293
291325,0.445702039101235,113734,0.4970616262472447,110441,3293
64141,0.421180120010377,116541,0.4714603235585466,113249,3292
341947,0.419969651895241,116693,0.470057486013907,113401,3292
498035,0.397831569598256,119363,0.4462443596340792,116071,3292
419641,0.69958549512098,88315,0.7608870704687727,85023,3292
51791,0.601539215161558,97668,0.6547877919882005,94376,3292
380333,0.580901866304966,99620,0.636160251729794,96328,3292
198754,0.764763316904011,82765,0.8261140723563705,79474,3291
138046,0.68733123692957,89391,0.7484069888751695,86100,3291
422066,0.588054229261363,98934,0.642723797209456,95643,3291
72676,0.659116799157004,92248,0.716028970077821,88957,3291
6438,0.785229292743351,81097,0.8460906978380855,77806,3291
462614,0.479733507138197,109906,0.5340537075121049,106615,3291
107706,0.571376515823223,100548,0.6271623626869592,97257,3291
258669,0.408080220990278,118105,0.4576902412674709,114815,3290
237147,0.649000644270778,93196,0.7052423928334055,89906,3290
235149,0.58005015076068,99703,0.6355007948914427,96414,3289
409330,0.537012182561473,103988,0.59257051039311,100699,3289
177631,0.702060786715535,88089,0.7633739016598368,84801,3288
6005,0.433549844618057,115126,0.484424835273529,111838,3288
267200,0.564905054624256,101217,0.6205612327467606,97929,3288
228499,0.444286845133149,113891,0.495670690398695,110603,3288
344285,0.646676179088561,93431,0.702537757256722,90143,3288
427873,0.621351290973409,95819,0.6751973932763572,92532,3287
499640,0.569663788594709,100727,0.6254148259526241,97440,3287
37913,0.681369112485159,89961,0.7417335233760417,86674,3287
147009,0.601316684945184,97691,0.6545467262955288,94404,3287
29979,0.47384774248829,110572,0.5275637665823212,107286,3286
4154,0.646587103343627,93442,0.702390835129049,90156,3286
326643,0.490942917918938,108692,0.5460331531477115,105406,3286
13431,0.638862538327867,94190,0.6941458728038626,90904,3286
167312,0.707151183004621,87626,0.768329211602269,84341,3285
367111,0.787781697129787,80885,0.8488752593498965,77600,3285
368892,0.76797071859624,82498,0.8291730577068582,79213,3285
12792,0.53573538875247,104120,0.5912407067728177,100835,3285
216889,0.518136490983386,105858,0.5741755254403724,102573,3285
196832,0.630379450347171,95030,0.6842450869540571,91746,3284
452145,0.489287808086044,108861,0.5442396312045681,105577,3284
27376,0.555404202409682,102151,0.6113845634577882,98867,3284
342742,0.447214822758526,113535,0.4987716505537201,110251,3284
31001,0.700436412697215,88229,0.7617213097777221,84946,3283
236494,0.506714026401128,107035,0.5619946641521034,103752,3283
209313,0.665477037496819,91653,0.7226577610646657,88370,3283
332756,0.640821290140621,93992,0.6960521186500654,90710,3282
142898,0.597314035649359,98063,0.6510980645016011,94782,3281
256078,0.714510920253244,87012,0.7753885716979744,83731,3281
201343,0.432974103618459,115203,0.4836134778337717,111922,3281
292439,0.444896481799761,113816,0.496276600347781,110535,3281
188759,0.494379491276552,108299,0.5497779341288836,105018,3281
327888,0.460667966768441,112020,0.5131134926133483,108739,3281
347541,0.669573092333557,91176,0.7278934206363483,87895,3281
34125,0.677938262435981,90308,0.7377987289372478,87028,3280
451229,0.537514260107702,103936,0.5929894279418321,100656,3280
498751,0.682096920625211,89882,0.7426131463171647,86602,3280
84587,0.537412782093204,103947,0.5929121960365771,100667,3280
198309,0.746916413032641,84234,0.8086330773966954,80954,3280
162776,0.544007028703955,103283,0.5994521090202586,100004,3279
177341,0.696236006048999,88620,0.7572487948659964,85341,3279
244925,0.457545831356736,112362,0.5096708189538943,109083,3279
329785,0.409098700347893,117978,0.4587363863040701,114699,3279
69038,0.454180251138155,112732,0.506144771337104,109453,3279
45885,0.4805178295701,109832,0.5347250267024561,106554,3278
459260,0.482685366560431,109580,0.5371245253763474,106302,3278
263844,0.476282413073111,110306,0.5300549610934366,107028,3278
108808,0.755144087155522,83525,0.8171693608175752,80248,3277
97404,0.49576979144273,108149,0.5510696505452092,104872,3277
150722,0.608362868083118,97039,0.6615315682245222,93762,3277
18085,0.636343275577061,94447,0.6909990335873444,91170,3277
263535,0.775684553478131,81913,0.8362490868239463,78636,3277
329715,0.435138888918964,114940,0.4860854741266415,111663,3277
363811,0.660619238767519,92118,0.7172525706090933,88841,3277
186210,0.727311107186316,85870,0.7889264260585656,82594,3276
22085,0.497977494936704,107918,0.5533346738048494,104642,3276
210610,0.494153069155996,108330,0.5493152710933108,105054,3276
294827,0.675353868545675,90584,0.7349657361579486,87308,3276
118081,0.662497329395298,91936,0.7192303374682512,88660,3276
453111,0.629562490164451,95098,0.6832499261596755,91823,3275
250474,0.711169444866994,87305,0.7719161478930231,84030,3275
219722,0.632845250004409,94800,0.6866334865359752,91526,3274
199641,0.600053620422078,97804,0.6533005255661152,94530,3274
199322,0.697867930431207,88469,0.7589022724204761,85195,3274
319548,0.52249042552128,105408,0.5785692269594535,102134,3274
14264,0.619328970401814,96004,0.6728709967934718,92730,3274
108208,0.515422639050014,106135,0.5710856282656006,102861,3274
216516,0.399051627978883,119216,0.4474255669125826,115943,3273
453774,0.396360572314988,119538,0.4442890688423696,116265,3273
36115,0.649312913618634,93168,0.7053479636051577,89895,3273
278970,0.49514662243825,108216,0.550478909724272,104943,3273
272156,0.409858570490627,117887,0.4593891967891113,114614,3273
215182,0.430052290328063,115516,0.4807161574372807,112243,3273
397088,0.675380380526857,90578,0.7349777323991298,87306,3272
470244,0.56383541127532,101310,0.6194816701475456,98038,3272
63945,0.420920053839865,116572,0.4709387324126988,113300,3272
427174,0.708154470808014,87555,0.7690495886742307,84283,3272
460416,0.745063880420076,84412,0.806695073024085,81140,3272
429432,0.775825561221033,81899,0.8363248495593172,78627,3272
146522,0.431434200359736,115368,0.482005536325525,112096,3272
294265,0.424957216825941,116084,0.4754295867881704,112813,3271
257513,0.793199570733808,80437,0.8538819478696072,77166,3271
209512,0.606368902650959,97232,0.6594078152029579,93961,3271
233230,0.636020445326564,94477,0.6905475104356636,91206,3271
226378,0.639220960221613,94150,0.6943571863265253,90879,3271
148790,0.653802013513258,92750,0.7100547910317702,89479,3271
497879,0.424138582354301,116175,0.4746897634925132,112904,3271
322416,0.398217715654115,119322,0.4463960629277679,116052,3270
113875,0.403614516154922,118654,0.4523540220944413,115384,3270
50513,0.469464060431664,111044,0.5225368947658526,107775,3269
331498,0.755701323059698,83491,0.8174985130769766,80222,3269
195560,0.619794672194913,95960,0.6732876378782879,92691,3269
29061,0.503481634438032,107352,0.558866850900954,104083,3269
49870,0.718397741225898,86632,0.779667134014096,83363,3269
181491,0.46801135221157,111197,0.5209076321489302,107928,3269
443701,0.745742112867187,84350,0.8073121862071393,81081,3269
201461,0.762933922837686,82917,0.8241103968235397,79648,3269
37613,0.64845573737639,93253,0.7043182540334222,89985,3268
243325,0.645263967573174,93578,0.700378281665921,90310,3268
204562,0.586771610943428,99044,0.6413526519378953,95776,3268
208372,0.544035530774278,103280,0.59939422437513,100012,3268
29835,0.402740452637227,118766,0.4513661583975283,115498,3268
362457,0.475878670945703,110352,0.5295632681429364,107084,3268
413076,0.55830349220069,101849,0.6142818690547897,98581,3268
59566,0.599851418312831,97822,0.6531289422132984,94554,3268
298809,0.57480736455617,100231,0.6300886326442363,96963,3268
229641,0.761290472070116,83051,0.8224321424299926,79784,3267
440333,0.63149083173571,94936,0.6852707249322452,91669,3267
444810,0.736185730547183,85127,0.7978952801111909,81860,3267
26579,0.480150648702402,109867,0.5342039171810902,106600,3267
37948,0.465647865155851,111458,0.5183184045311695,108192,3266
212258,0.462725797856969,111777,0.5153499362475865,108511,3266
428964,0.662562723427966,91931,0.7191998427870941,88665,3266
145202,0.614349502782348,96447,0.6678580362571265,93181,3266
406238,0.617265969066343,96192,0.6705663412645952,92926,3266
107163,0.757035489978328,83383,0.8187639541761557,80117,3266
18269,0.394785958635952,119717,0.442844310489751,116452,3265
317312,0.724366523328033,86115,0.785509293837368,82850,3265
389711,0.598341922659384,97966,0.6518952901413101,94701,3265
314571,0.506578935108446,107045,0.5617642093974224,103780,3265
396582,0.512112926557271,106469,0.5675173969045262,103204,3265
172447,0.648979469872673,93201,0.7049437796770688,89937,3264
276585,0.769963158176178,82345,0.8305476366433471,79081,3264
443694,0.598816324367802,97928,0.652197231697079,94665,3263
271257,0.645009751688992,93595,0.7001987148053751,90332,3263
287043,0.763616786619761,82862,0.8246581440115491,79599,3263
215641,0.625250215583094,95504,0.6785918540868362,92241,3263
219768,0.600527832548691,97753,0.6536913926597968,94490,3263
477858,0.663252060972131,91873,0.7196925808494743,88610,3263
37219,0.641071709983876,93974,0.6960224970572952,90712,3262
411336,0.603398037311743,97505,0.6561172044079282,94243,3262
464007,0.531429586859623,104536,0.5868964085157966,101275,3261
488648,0.41974235999013,116718,0.469475316609227,113457,3261
265803,0.511009803176496,106591,0.5662826005639507,103331,3260
221537,0.443899023640041,113937,0.4950983471107287,110678,3259
49680,0.443048588505517,114023,0.4943163407132555,110764,3259
109781,0.677186881282781,90401,0.7366728817515601,87142,3259
205367,0.594945646737634,98278,0.6487452727260508,95019,3259
241584,0.780388925828544,81500,0.8407947315530147,78241,3259
129690,0.548878164113278,102824,0.6041000433576014,99567,3257
117476,0.713070164450388,87151,0.7732859827400824,83894,3257
13364,0.460772492932405,112008,0.5130222665051897,108751,3257
103593,0.66958382282528,91175,0.7276426574154894,87918,3257
143077,0.492481383586977,108506,0.5474760134247973,105249,3257
360212,0.634962000887945,94584,0.6890563573993349,91327,3257
466379,0.753937094154096,83630,0.8155122166658824,80374,3256
94077,0.553955050372014,102284,0.6098478616644879,99028,3256
413837,0.634172319303542,94669,0.6880440443118566,91413,3256
421728,0.540187010505578,103663,0.5955117824832408,100407,3256
209886,0.605618531280997,97299,0.6583464143786154,94043,3256
36405,0.744381062546828,84469,0.8056949002034025,81213,3256
482775,0.782977660477515,81292,0.8431981221611029,78037,3255
308390,0.49706355999452,108023,0.5521195996456507,104768,3255
58542,0.580325043375929,99676,0.6354211378453007,96421,3255
242802,0.635038272102287,94574,0.6891321013926917,91319,3255
379729,0.63451110821968,94639,0.688362455632486,91384,3255
12565,0.560699781649038,101586,0.616876369437766,98332,3254
448693,0.64614677219956,93488,0.7012049122281343,90234,3254
250599,0.729396136910334,85693,0.7907947467565231,82439,3254
429184,0.71940443414474,86538,0.7806284463307861,83284,3254
244628,0.507022958591635,106999,0.5620979266234384,103745,3254
364257,0.725524611131393,86029,0.786401970749369,82776,3253
476822,0.442582078685363,114070,0.4937375088651497,110817,3253
53573,0.666663896729428,91512,0.7238723169879318,88259,3253
128105,0.69277904379805,88910,0.7533617071925828,85657,3253
52488,0.613403249443465,96539,0.6669346290153287,93286,3253
397279,0.529752919099072,104696,0.5852881075619042,101444,3252
111572,0.631460505035388,94939,0.6850254653394521,91687,3252
398663,0.439558337219796,114401,0.4907087387546823,111149,3252
353426,0.538773703753487,103807,0.5941223439096112,100556,3251
195286,0.612753423897114,96616,0.6660395925513383,93365,3251
483025,0.68646602062933,89453,0.7472857209993577,86202,3251
224898,0.630270458636433,95045,0.6836707502594922,91794,3251
143254,0.579585818935761,99751,0.6345143874424178,96501,3250
196854,0.620001295948293,95945,0.6732452612682226,92695,3250
120977,0.444240444185634,113899,0.4953651926596034,110649,3250
87856,0.399027009591014,119220,0.447143333441388,115970,3250
214443,0.493615535208562,108394,0.5483875963979361,105144,3250
485839,0.743560662379975,84536,0.8049204586009652,81287,3249
48712,0.493619215344858,108392,0.548388890620895,105143,3249
26494,0.638968273072358,94176,0.6939820930929604,90927,3249
381062,0.62525189817735,95503,0.6784416264473837,92255,3248
289596,0.398787703531752,119253,0.4468689447121023,116005,3248
